feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
dist_high_20 & dist_low_20,4.22..6.43 & 2.27..3.09,9179,1.437651142101768,0.3767294912299815,0.004453820095579474,0.08915022855977832,0.13067799657674758,0.30355111740703716,0.6428571428571429,0.5
dd_30d & up_from_low_30d,-20.5..-16.2 & 31.2..48,8061,1.2625455775664398,0.3789852375635777,0.004447642281340312,0.09899921921059318,0.1306718187625084,0.2828823726224127,0.5,0.5
up_from_low_30d & dist_low_20,31.2..48 & 1.65..2.27,8866,1.3886278489894623,0.37987818632979925,0.004232994790774124,0.11471138407837461,0.13045717127194223,0.27905770354923987,0.5,0.5
atr_pct & dist_low_20,1.17..1.37 & 1.65..2.27,10801,1.6916951722236842,0.3785760577724285,0.0038079678466621456,0.1095659656348826,0.13003214432783025,0.2773447487850607,0.5,0.8333333333333334
atr_pct & dow,1.66..2.18 & 3,13339,2.0892067310704308,0.3732663617962366,0.003206375379265704,0.07418299978602064,0.1294305518604338,0.26534227906423485,0.42857142857142855,0.5
dist_high_20 & dist_low_20,4.22..6.43 & 3.09..4.3,8282,1.2971594682304002,0.3756339048539,0.0024920753338577815,0.07872013127668827,0.12871625181502588,0.1626003362425056,0.5,0.5
up_from_low_30d & ema200_rel,-inf..5.06 & -inf..-6.51,21726,3.402811712964703,0.36877473994292553,0.002379875714635072,0.09132038360465605,0.12860405219580318,0.24572866556514086,0.5714285714285714,0.5
dist_high_20 & dd_30d,4.22..6.43 & -33.6..-25.7,13519,2.1173990402084977,0.37613728826096604,0.002224869400570381,0.09098262225075478,0.12844904588173847,0.18329320001618776,0.35714285714285715,0.5
atr_pct & ema200_rel,1.66..2.18 & -6.51..-3.59,10562,1.6542620506459171,0.37473963264533233,0.002143931735035387,0.07393236211599402,0.12836810821620348,0.1579755516187227,0.5,0.5
dd_30d & up_from_low_30d,-12.2..-8.28 & 48..inf,10969,1.7180079940858801,0.37213966633239126,0.0020257027446541273,0.07270780480049564,0.12824987922582223,0.15161705669572922,0.5,0.5
